,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,subject_Claim Your Reward Now,subject_Interview Schedule,subject_Invoice Attached,subject_Meeting Reminder,subject_Project Update,subject_Suspicious Login Attempt,subject_Urgent Account Verification,subject_Weekly Newsletter,subject_Your Password Will Expire,Domain_company-secure,Domain_gmail,Domain_outlook,Domain_paypal-alert,Extension_net
1071,0,1,-1.5736028496995214,-0.5322946940764718,1.5442224310093993,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1072,0,0,0.7588124413570813,0.09100120062665669,-1.0538508190649465,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1073,1,1,1.4252168102303961,0.09100120062665669,-0.8898947401767596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,0,1,-1.2404006652628639,-0.5322946940764718,0.6361579940902105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1075,1,1,0.7588124413570813,0.40264914797822093,-0.9781787826550141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1076,1,0,-0.24079411195289127,-0.843942641428036,0.6866060183634988,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1077,1,1,0.7588124413570813,0.40264914797822093,-0.8394467159034713,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1078,1,0,1.0920146257937386,1.3375929900329135,-0.7259386612885728,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1079,0,0,0.7588124413570813,1.3375929900329135,-1.2304189040214555,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1080,0,0,-0.9071984808262062,-0.843942641428036,0.05600571494739542,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1081,1,0,-0.24079411195289127,-1.1555905887796,-0.5745945884687079,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1082,0,1,1.0920146257937386,1.3375929900329135,-0.4863105459904535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1083,1,0,-0.24079411195289127,-0.843942641428036,-0.398026503512199,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1084,1,0,-1.5736028496995214,-0.5322946940764718,0.7622780547734311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1085,0,1,-1.2404006652628639,-0.5322946940764718,-0.33496647317058864,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1086,1,1,1.0920146257937386,1.0259450426813492,-1.2178068979531333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1087,1,1,1.0920146257937386,1.0259450426813492,-0.5745945884687079,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1088,1,1,0.4256102569204237,1.6492409373844779,-0.8772827341084376,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1089,0,1,0.4256102569204237,1.960888884736042,-0.4610865338538093,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1090,1,1,1.4252168102303961,0.7142970953297851,-1.2556429161580995,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1091,1,0,0.4256102569204237,1.960888884736042,-1.0790748312015905,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,1,0,1.4252168102303961,0.09100120062665669,-0.5493705763320638,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1093,1,1,1.0920146257937386,0.7142970953297851,-0.7259386612885728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1094,0,0,0.7588124413570813,-0.22064674672490753,-0.29713045496562246,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1095,0,0,-1.2404006652628639,-0.5322946940764718,0.018169696742429218,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1096,1,1,0.4256102569204237,1.960888884736042,-0.18362240035072386,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,1,1,-1.2404006652628639,-0.843942641428036,-0.1331743760774356,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1098,0,0,-0.9071984808262062,-0.5322946940764718,-0.08272635180414732,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1099,1,0,-1.2404006652628639,-1.1555905887796,1.128026230754771,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1100,1,1,1.0920146257937386,0.09100120062665669,-0.8268347098351493,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1101,0,0,-0.9071984808262062,-0.5322946940764718,0.6992180244318208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1102,0,1,-1.2404006652628639,-1.1555905887796,1.9225826130590613,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1103,1,1,0.4256102569204237,0.40264914797822093,-1.2304189040214555,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1104,0,1,-0.5739962963895487,-0.843942641428036,2.09915069801557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1105,0,0,0.7588124413570813,0.09100120062665669,-0.5367585702637417,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1106,1,1,1.0920146257937386,1.6492409373844779,-0.33496647317058864,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1107,1,0,0.4256102569204237,1.960888884736042,-0.8772827341084376,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1108,1,0,0.4256102569204237,1.960888884736042,-0.19623440641904594,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1109,0,1,1.0920146257937386,0.40264914797822093,-0.965566776586692,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1110,1,0,0.7588124413570813,1.3375929900329135,-1.3817629768413202,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1111,1,0,1.0920146257937386,0.09100120062665669,-1.2178068979531333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1112,1,0,1.4252168102303961,0.09100120062665669,-0.7889986916301831,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1113,0,0,-1.2404006652628639,-0.843942641428036,-0.4358625217171652,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1114,0,1,-0.9071984808262062,-0.5322946940764718,0.6109339819535664,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1115,0,1,-1.5736028496995214,-0.5322946940764718,0.6866060183634988,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1116,0,0,-0.24079411195289127,-0.843942641428036,2.111762704083892,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1117,0,1,-1.2404006652628639,-0.843942641428036,1.5820584492143654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1118,0,0,1.4252168102303961,0.7142970953297851,-0.7385506673568948,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1119,1,1,1.0920146257937386,1.0259450426813492,-1.369150970772998,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1120,0,1,-0.9071984808262062,-1.1555905887796,1.5442224310093993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1121,1,0,1.0920146257937386,1.3375929900329135,-0.4610865338538093,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1122,1,0,0.7588124413570813,0.09100120062665669,-0.9907907887233361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1123,0,1,-1.5736028496995214,-1.1555905887796,0.4091418848604133,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1124,0,1,1.4252168102303961,1.0259450426813492,-0.22145841855569007,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1125,1,1,0.4256102569204237,-0.22064674672490753,-0.9403427644500478,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1126,1,1,0.4256102569204237,1.960888884736042,-0.6881026430836066,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1127,1,0,0.7588124413570813,0.7142970953297851,-0.5493705763320638,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1128,1,1,1.4252168102303961,1.3375929900329135,-1.31870294649971,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1129,1,0,-0.5739962963895487,-1.1555905887796,-0.5493705763320638,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1130,1,0,-0.24079411195289127,-1.1555905887796,0.6613820062268546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1131,1,1,-1.2404006652628639,-0.843942641428036,0.35869386058712505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1132,1,0,-1.2404006652628639,-1.1555905887796,1.9225826130590613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1133,1,0,0.4256102569204237,1.0259450426813492,-0.5998186006053521,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1134,0,1,-0.5739962963895487,-0.843942641428036,1.5316104249410774,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1135,1,0,-0.9071984808262062,-0.5322946940764718,1.2667582975063139,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1136,1,1,1.4252168102303961,0.09100120062665669,-0.19623440641904594,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1137,0,1,0.4256102569204237,0.40264914797822093,-0.2845184488973004,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1138,1,0,0.4256102569204237,1.6492409373844779,-1.0790748312015905,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1139,1,1,1.0920146257937386,1.0259450426813492,-1.1295228554748789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1140,1,0,1.4252168102303961,0.40264914797822093,-0.29713045496562246,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1141,1,1,1.0920146257937386,1.3375929900329135,-0.965566776586692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1142,0,0,-1.5736028496995214,-0.5322946940764718,-0.6376546188103183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1143,0,0,-0.9071984808262062,-0.5322946940764718,0.724442036568465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1144,0,1,-0.9071984808262062,-0.5322946940764718,0.018169696742429218,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1145,0,1,0.7588124413570813,0.40264914797822093,-1.142134861543201,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146,1,0,-0.24079411195289127,-0.5322946940764718,-0.4863105459904535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1147,1,0,0.7588124413570813,1.0259450426813492,-0.9151187523134038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1148,1,1,-0.5739962963895487,-1.1555905887796,0.5100379334069899,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1149,1,0,0.4256102569204237,1.0259450426813492,-1.1295228554748789,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1150,1,0,1.4252168102303961,0.09100120062665669,-0.8268347098351493,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1151,0,0,-0.24079411195289127,-0.5322946940764718,1.5694464431460435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1152,0,0,1.0920146257937386,0.7142970953297851,-0.3728024913755549,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,1,0,0.4256102569204237,0.09100120062665669,-1.369150970772998,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1154,0,0,-0.5739962963895487,-1.1555905887796,0.4469779030653795,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1155,1,0,0.7588124413570813,-0.22064674672490753,-1.2051948918848112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1156,1,0,1.0920146257937386,0.09100120062665669,-0.38541449744387696,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1157,0,1,0.7588124413570813,1.0259450426813492,-0.2845184488973004,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1158,1,1,-0.24079411195289127,-0.843942641428036,0.37130586665544707,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1159,1,0,1.0920146257937386,0.09100120062665669,-1.369150970772998,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1160,1,0,0.4256102569204237,1.3375929900329135,-1.31870294649971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1161,1,0,0.4256102569204237,0.09100120062665669,-1.1799708797481672,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1162,1,1,1.4252168102303961,0.09100120062665669,-0.5493705763320638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1163,1,0,1.4252168102303961,1.3375929900329135,-0.6250426127419962,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1164,0,0,-0.24079411195289127,-0.843942641428036,0.49742592733866775,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1165,0,0,-0.5739962963895487,-0.843942641428036,0.9766821579349063,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1166,1,1,-1.2404006652628639,-0.843942641428036,0.2830218241771926,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1167,1,0,-1.2404006652628639,-1.1555905887796,-0.5115345581270976,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1168,1,0,-1.2404006652628639,-0.843942641428036,0.9640701518665843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1169,0,1,-0.9071984808262062,-0.5322946940764718,1.4937744067361112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1170,0,0,-1.2404006652628639,-1.1555905887796,1.468550394599467,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1171,0,0,1.0920146257937386,0.09100120062665669,-0.8142227037668273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,1,0,-1.5736028496995214,-1.1555905887796,-0.41063850958052106,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1173,1,0,1.4252168102303961,1.3375929900329135,-1.369150970772998,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1174,1,0,-1.5736028496995214,-0.5322946940764718,-0.6502666248786403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1175,1,0,0.4256102569204237,0.7142970953297851,-0.9151187523134038,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1176,1,0,-1.5736028496995214,-0.5322946940764718,0.18212577563061608,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1177,0,1,0.7588124413570813,0.09100120062665669,-1.0286268069283024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1178,1,0,-0.9071984808262062,-0.843942641428036,0.8253380851150415,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1179,0,1,-0.24079411195289127,-0.5322946940764718,-0.08272635180414732,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1180,1,1,1.0920146257937386,0.40264914797822093,-1.0034027947916582,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1181,1,1,-0.24079411195289127,-0.843942641428036,0.2956338302455147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1182,1,1,1.0920146257937386,1.6492409373844779,-0.15839838821407973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1183,1,0,1.0920146257937386,1.6492409373844779,-1.2556429161580995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1184,1,1,-0.5739962963895487,-1.1555905887796,-0.19623440641904594,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1185,0,1,1.4252168102303961,0.7142970953297851,-0.5115345581270976,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1186,0,0,-1.5736028496995214,-0.5322946940764718,0.2830218241771926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1187,0,1,0.4256102569204237,1.960888884736042,-1.3565389647046762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1188,1,0,0.7588124413570813,0.7142970953297851,-0.4863105459904535,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1189,1,0,-0.24079411195289127,-0.5322946940764718,0.04339370887907335,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1190,0,1,-1.2404006652628639,-1.1555905887796,2.111762704083892,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1191,0,0,-1.2404006652628639,-1.1555905887796,1.3802663521212124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1192,1,1,1.4252168102303961,1.0259450426813492,-0.8016106976985051,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1193,1,1,1.0920146257937386,0.7142970953297851,-1.1295228554748789,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1194,0,1,-1.5736028496995214,-0.5322946940764718,1.4181023703261786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1195,1,1,-0.5739962963895487,-0.5322946940764718,0.4217538909287354,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1196,1,0,-1.5736028496995214,-0.843942641428036,-0.41063850958052106,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1197,1,0,-0.9071984808262062,-0.843942641428036,2.010866655537316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1198,1,0,-0.5739962963895487,-0.5322946940764718,0.030781702810751283,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1199,0,0,0.4256102569204237,0.09100120062665669,-1.0916868372699127,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,0,1,1.4252168102303961,1.960888884736042,-0.8394467159034713,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,1,1,1.0920146257937386,1.3375929900329135,-1.0790748312015905,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1202,1,0,-0.9071984808262062,-0.843942641428036,0.16951376956229403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1203,1,0,1.0920146257937386,0.40264914797822093,-0.6250426127419962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,1,1,-1.2404006652628639,-0.5322946940764718,1.5316104249410774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1205,0,1,-0.24079411195289127,-1.1555905887796,-0.6502666248786403,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1206,1,1,1.4252168102303961,0.7142970953297851,-0.5998186006053521,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1207,1,0,0.4256102569204237,0.7142970953297851,-0.18362240035072386,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,0,0,-0.9071984808262062,-0.843942641428036,0.45958990913370157,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1209,0,0,1.4252168102303961,0.40264914797822093,-0.9781787826550141,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1210,1,1,1.0920146257937386,1.0259450426813492,-0.6250426127419962,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1211,1,0,-1.2404006652628639,-0.5322946940764718,0.7748900608417533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1212,0,0,-0.9071984808262062,-0.843942641428036,0.8379500911833636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1213,1,0,-0.9071984808262062,-0.5322946940764718,0.9892941640032283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1214,1,1,0.7588124413570813,0.09100120062665669,-0.2719064428289783,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1215,0,0,1.4252168102303961,0.7142970953297851,-1.3565389647046762,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1216,1,1,-0.5739962963895487,-1.1555905887796,-0.2845184488973004,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1217,1,1,0.7588124413570813,1.6492409373844779,-1.1042988433382348,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1218,1,1,0.7588124413570813,0.40264914797822093,-1.1799708797481672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,1,1,0.4256102569204237,0.09100120062665669,-1.4195989950462864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1220,1,0,0.7588124413570813,0.7142970953297851,-0.42325051564884314,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1221,0,1,0.4256102569204237,0.7142970953297851,-1.0286268069283024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1222,0,0,1.4252168102303961,-0.22064674672490753,-1.331314952568032,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1223,1,1,-1.2404006652628639,-1.1555905887796,1.8847465948540951,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1224,1,1,-1.5736028496995214,-0.5322946940764718,2.0234786616056377,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1225,0,0,1.4252168102303961,0.40264914797822093,-0.30974246103394454,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1226,1,0,1.0920146257937386,0.7142970953297851,-1.3060909404313878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1227,1,1,0.4256102569204237,0.40264914797822093,-1.2430309100897774,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1228,1,0,-1.5736028496995214,-1.1555905887796,0.4091418848604133,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1229,0,0,-0.24079411195289127,-1.1555905887796,1.8973586009224173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1230,1,0,1.4252168102303961,-0.22064674672490753,-0.38541449744387696,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1231,0,0,0.7588124413570813,1.960888884736042,-0.3601904853072328,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1232,1,1,0.4256102569204237,1.3375929900329135,-1.2682549222264217,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1233,0,1,-1.5736028496995214,-1.1555905887796,-0.6124306066736741,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1234,0,0,-0.9071984808262062,-0.5322946940764718,1.102802218618127,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1235,0,1,-0.24079411195289127,-0.5322946940764718,0.47220191520202365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1236,1,1,1.4252168102303961,0.40264914797822093,-0.29713045496562246,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,0,0,-0.5739962963895487,-0.843942641428036,1.5694464431460435,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1238,0,1,-0.5739962963895487,-1.1555905887796,0.5478739516119561,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1239,1,0,1.0920146257937386,1.960888884736042,-0.5241465641954197,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1240,1,1,-0.24079411195289127,-0.843942641428036,0.9640701518665843,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1241,1,1,1.0920146257937386,1.0259450426813492,-0.9277307583817258,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1242,1,0,1.0920146257937386,0.09100120062665669,-0.7259386612885728,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,0,0,-0.5739962963895487,-1.1555905887796,-0.3601904853072328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1244,1,0,0.4256102569204237,1.6492409373844779,-1.1295228554748789,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1245,1,1,-1.2404006652628639,-0.843942641428036,0.8883981154566518,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1246,0,1,0.7588124413570813,0.09100120062665669,-1.2808669282947438,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1247,0,0,-0.24079411195289127,-1.1555905887796,1.7964625523758406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1248,1,0,1.0920146257937386,-0.22064674672490753,-0.7511626734252169,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1249,1,0,-1.2404006652628639,-0.5322946940764718,2.111762704083892,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1250,0,0,-0.9071984808262062,-0.5322946940764718,1.8342985705808068,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1251,1,1,0.7588124413570813,-0.22064674672490753,-1.2304189040214555,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1252,0,0,1.0920146257937386,0.7142970953297851,-0.30974246103394454,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1253,0,1,0.4256102569204237,-0.22064674672490753,-0.15839838821407973,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1254,1,0,1.0920146257937386,1.0259450426813492,-0.33496647317058864,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1255,0,1,-0.5739962963895487,-0.843942641428036,2.0865386919472484,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1256,0,1,1.4252168102303961,1.3375929900329135,-0.7133266552202506,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257,1,1,1.0920146257937386,-0.22064674672490753,-0.8898947401767596,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,1,0,-0.24079411195289127,-0.5322946940764718,0.38391787272376915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1259,1,1,-0.9071984808262062,-0.843942641428036,0.7748900608417533,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1260,1,1,-0.9071984808262062,-0.843942641428036,0.48481392127034567,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1261,1,1,1.4252168102303961,0.09100120062665669,-0.3475784792389107,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1262,1,1,-0.24079411195289127,-0.5322946940764718,0.8127260790467195,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1263,1,0,-1.5736028496995214,-0.5322946940764718,0.6739940122951767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1264,1,0,1.4252168102303961,-0.22064674672490753,-0.38541449744387696,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1265,1,1,1.4252168102303961,1.3375929900329135,-1.0160148008599803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1266,1,0,0.4256102569204237,0.7142970953297851,-0.6754906370152844,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1267,1,1,-0.24079411195289127,-1.1555905887796,0.6866060183634988,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1268,0,0,1.0920146257937386,0.40264914797822093,-0.4358625217171652,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1269,0,0,-1.2404006652628639,-0.843942641428036,1.7334025220342304,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1270,1,0,0.4256102569204237,1.0259450426813492,-0.38541449744387696,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1271,1,1,-1.2404006652628639,-0.843942641428036,0.3082458363138368,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1272,1,0,0.4256102569204237,1.960888884736042,-0.2845184488973004,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1273,1,0,0.7588124413570813,0.7142970953297851,-1.2178068979531333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1274,0,1,-0.5739962963895487,-1.1555905887796,1.9351946191273834,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1275,1,0,1.0920146257937386,0.09100120062665669,-1.1042988433382348,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1276,1,1,-0.5739962963895487,-0.843942641428036,1.7207905159659083,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1277,1,1,-1.2404006652628639,-0.5322946940764718,-0.18362240035072386,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1278,1,0,1.0920146257937386,1.6492409373844779,-0.5367585702637417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1279,0,1,-0.9071984808262062,-0.5322946940764718,2.048702673742282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1280,1,0,-0.9071984808262062,-0.843942641428036,1.3676543460528905,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1281,1,0,-0.24079411195289127,-0.843942641428036,1.4433263824628229,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
